L,P,frag,role,semantic_transfer,kl_from_A,kl_from_B,p_B,p_A,argmax_is_B,mean_cos_finalpos,mean_distimprove_finalpos
19,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
19,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
19,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
20,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
21,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
22,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
23,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
24,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
25,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
26,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,0,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,1,system,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,2,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,3,You,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,4, are,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,5, a,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,6, helpful,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,7, assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,8,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,9,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,10,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,11,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,12,user,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,13,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,14,Fact,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,15,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,16, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,17, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,18,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,19, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,20, blue,fact_value,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,21,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,22, Question,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,23,:,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,24, what,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,25, color,relation,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,26, is,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,27, the,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,28, d,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,29,ax,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,30,?,question_end,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,31, Reply,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,32, with,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,33, exactly,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,34, one,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,35, lowercase,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,36, word,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,37,.,content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,38,<|im_end|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,39,"
",content,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,40,<|im_start|>,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
27,41,assistant,chat_template,0.0,0.0,14.968825232482503,3.1546758638547277e-07,0.9999711636752938,False,0.0,0.0
3,31, Reply,content,-4.00543212890625e-05,4.694138424373259e-09,14.968866310426577,3.154550912757469e-07,0.9999716089789012,False,-0.009695193730294704,-0.0019144208636134863
2,40,<|im_start|>,chat_template,-6.103515625e-05,2.837649165831211e-11,14.968886289256355,3.154483425539055e-07,0.9999711959911187,False,0.04659317806363106,0.0014520602999255061
24,22, Question,content,-7.05718994140625e-05,2.8020216708752743e-12,14.968895745862081,3.1544532115724166e-07,0.9999711545867721,False,0.0011027440195903182,1.5707398404174455e-07
21,22, Question,content,-7.62939453125e-05,1.586424239171915e-11,14.968901471355371,3.1544352562576115e-07,0.9999711845626262,False,0.0990511029958725,7.812943658791482e-05
4,40,<|im_start|>,chat_template,-9.1552734375e-05,4.129867636597602e-11,14.968916799968227,3.154387180607752e-07,0.9999712025830734,False,0.035238705575466156,0.0010100649669766426
3,40,<|im_start|>,chat_template,-9.34600830078125e-05,2.8713919494616516e-11,14.968918716338218,3.1543811450022914e-07,0.9999711965297226,False,0.027670418843626976,0.0009172085556201637
0,29,ax,content,-0.000102996826171875,2.282257121966529e-12,14.968928239315378,3.154350964626216e-07,0.9999711654634673,False,-0.044852785766124725,-0.00021790454047732055
24,32, with,content,-0.0001201629638671875,1.2662961257582752e-12,14.968945361467908,3.1542968073194035e-07,0.999971162372989,False,0.02720310352742672,1.246712781721726e-05
25,40,<|im_start|>,chat_template,-0.000125885009765625,1.2422908959973518e-12,14.968951110666133,3.154278781958196e-07,0.9999711698604641,False,-0.07866822183132172,-8.755803719395772e-06
0,41,assistant,chat_template,-0.0001468658447265625,1.0598028833394102e-11,14.968972070373024,3.1542126391408156e-07,0.9999711812388623,False,-0.11264161765575409,-0.003499611048027873
11,38,<|im_end|>,chat_template,-0.000152587890625,4.5220894600015373e-11,14.968977862405598,3.154194653439003e-07,0.9999712011470291,False,-0.03548106923699379,-1.4957065104681533e-05
9,42,"
",assistant_prefix,-0.0001583099365234375,1.8827063719267524e-08,14.968983503723397,3.154173903726475e-07,0.9999703447460956,False,0.18994224071502686,0.050867483019828796
1,28, d,content,-0.00017547607421875,9.251199502765812e-12,14.969000668214974,3.154122289225817e-07,0.9999711468536006,False,-0.05068005993962288,-9.48020679061301e-05
12,38,<|im_end|>,chat_template,-0.000179290771484375,1.3505745932045407e-11,14.969004504715308,3.1541103481083905e-07,0.999971175666377,False,-0.035507749766111374,-5.4247688240138814e-05
3,41,assistant,chat_template,-0.0001888275146484375,3.355247271591281e-11,14.969013951438622,3.1540801161994514e-07,0.9999711274406908,False,0.021462297067046165,0.0006013073143549263
15,31, Reply,content,-0.000217437744140625,2.387669123417082e-09,14.969042945214728,3.153990886478025e-07,0.9999714470087956,False,0.057665299624204636,8.010051533346996e-05
25,32, with,content,-0.0002231597900390625,1.9392470736644468e-12,14.969048370647881,3.153971966074521e-07,0.9999711701676065,False,0.032404880970716476,8.678411177243106e-06
0,28, d,content,-0.000244140625,1.859364043658685e-12,14.969069377766928,3.1539057788871813e-07,0.9999711654382976,False,0.09816291928291321,0.0005838844226673245
2,31, Reply,content,-0.0002498626708984375,1.049986559140191e-08,14.96907610542245,3.153889734206463e-07,0.9999718002115414,False,0.004961488302797079,-0.0019281352870166302
6,32, with,content,-0.000255584716796875,1.4493796242482147e-08,14.969080077214585,3.1538713802047455e-07,0.9999717027621544,False,0.025013083592057228,3.888963328790851e-05
1,39,"
",content,-0.0002574920654296875,6.134068454220748e-11,14.96908254868382,3.1538634995222355e-07,0.9999711113915707,False,0.06587635725736618,0.0019059028709307313
14,32, with,content,-0.0002574920654296875,4.599153203670329e-09,14.969083241070395,3.1538650589881355e-07,0.9999716058393631,False,0.040645040571689606,0.00010541445954004303
2,32, with,content,-0.000263214111328125,7.635142645455056e-09,14.96908754734034,3.1538465833900336e-07,0.9999714697906207,False,0.03604857623577118,0.0011376262409612536
10,34, one,content,-0.0002689361572265625,8.078981766643222e-09,14.969093702657656,3.15382863758373e-07,0.9999715016864887,False,0.012515373528003693,9.326532745035365e-05
1,40,<|im_start|>,chat_template,-0.0002841949462890625,1.3380861606033794e-11,14.969109480948736,3.153779521274667e-07,0.9999711868129624,False,0.028637100011110306,0.0015101267490535975
26,38,<|im_end|>,chat_template,-0.0002994537353515625,3.933385347200624e-11,14.969124809280418,3.1537314146499495e-07,0.99997119184324,False,0.020815815776586533,4.699953569797799e-05
0,40,<|im_start|>,chat_template,-0.0003414154052734375,1.2359696796814504e-11,14.969166631613714,3.153599053780023e-07,0.9999711830250735,False,-0.033192139118909836,-0.000643732666503638
20,31, Reply,content,-0.00034332275390625,3.512704283007038e-11,14.969168684085503,3.1535930768302356e-07,0.9999711950926485,False,-0.041340455412864685,-2.9816364985890687e-05
23,32, with,content,-0.0003490447998046875,2.5229643831554234e-12,14.969174241091183,3.1535749326441515e-07,0.9999711636266087,False,0.03519753739237785,2.1458405171870254e-05
13,28, d,content,-0.0003681182861328125,4.075194306975476e-09,14.969193016919395,3.153513723673977e-07,0.9999708275429214,False,0.11820109933614731,0.002169041894376278
13,36, word,content,-0.0003986358642578125,5.108692234650622e-10,14.969224109413606,3.153418574352121e-07,0.9999711721783586,False,0.043675851076841354,0.003959625493735075
22,32, with,content,-0.000431060791015625,2.5486074818343715e-12,14.969256265656952,3.153316302474236e-07,0.9999711645138644,False,0.004945852793753147,1.053979758580681e-05
0,27, the,content,-0.0005035400390625,5.132265903461368e-12,14.96932880870343,3.153087808047818e-07,0.9999711795100555,False,-0.09414595365524292,-0.0008297066087834537
0,37,.,content,-0.0005245208740234375,1.1686404816801931e-12,14.969349747084944,3.15302160965369e-07,0.9999711653420903,False,0.028426915407180786,0.001185888540931046
6,34, one,content,-0.0005397796630859375,2.290556815281499e-08,14.969365527692446,3.152976173377938e-07,0.9999720136117378,False,0.10089132189750671,0.004263085778802633
2,28, d,content,-0.0006122589111328125,1.8790553918492495e-11,14.969437477892397,3.1527449182211475e-07,0.999971145156733,False,-0.017607910558581352,6.862568261567503e-05
26,28, d,content,-0.0006256103515625,3.8733331323010096e-11,14.969450709532522,3.152702742654236e-07,0.999971119096687,False,-0.018676476553082466,-3.636781548266299e-05
13,31, Reply,content,-0.0006580352783203125,2.570224265115898e-09,14.969483742883403,3.152601685349555e-07,0.9999714893179714,False,0.07163446396589279,0.0013982218224555254
20,36, word,content,-0.0006771087646484375,6.44740477372941e-11,14.969502296901027,3.152540458046079e-07,0.9999711414270734,False,0.02525417134165764,3.6740089853992686e-05
21,31, Reply,content,-0.0007381439208984375,2.93328094138517e-11,14.969563471569643,3.152348206878956e-07,0.9999711917881977,False,-0.06507471203804016,-5.533090734388679e-05
